_id,userId,restaurantId,rate,time,title,description
678136022e6c6fe7a4d96459,67812080426d11b58b7f0386,67812ec1514dba6089ed92c2,8.2,22/5/2019 13:32,Gà Song Phụng - Gà Không Lối Thoát & Gà Bó Xôi,"Đã tới mua thử, quán không có chỗ để ăn, chỉ có mua về hoặc order ship.

Hương vị gà được tẩm ướp rất ngon, thâm cả vào xôi cộng thêm nước chấm rất gây thèm

4 người nhà minh: 350k/con . Mình thấy khá phù hợp"
678136022e6c6fe7a4d9645a,67812080426d11b58b7f04dc,67812ec1514dba6089ed92c4,10,16/12/2024 13:41,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,Mở đồ ra thấy khói vẫn bốc lên là thấy ưng lắm rồi
678136022e6c6fe7a4d9645b,67812080426d11b58b7f054e,67812ec1514dba6089ed92c4,10,16/12/2024 13:38,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,Đồ giao đến cho mình được quán chuẩn bị trông rất gọn gàng sạch sẽ và chỉ chu luôn
678136022e6c6fe7a4d9645c,67812080426d11b58b7f05e4,67812ec1514dba6089ed92c4,10,16/12/2024 13:35,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,Đã ghé lại đây đến 2 lần và đồ vẫn chất lượng như lần đầu chấm quán 10/10 điểm
678136022e6c6fe7a4d9645d,67812080426d11b58b7f0623,67812ec1514dba6089ed92c4,10,16/12/2024 13:32,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,"Chủ quán làm rất có tâm, suất rất đầy đặn mà đóng gói rất cẩn thận"
678136022e6c6fe7a4d9645e,67812080426d11b58b7f04fe,67812ec1514dba6089ed92c4,10,16/12/2024 13:25,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,"Quán đóng gói rất cẩn thận chỉn chu, mình mở hộp ra mà đồ vẫn nóng nguyên dù ship đi rất xa"
678136022e6c6fe7a4d9645f,67812080426d11b58b7f03e4,67812ec1514dba6089ed92c4,10,16/12/2024 13:24,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,"Quán đóng gói rất cẩn thận, mình rất bất ngờ khi mở gói hàng ra mà đồ vẫn nóng nguyên"
678136022e6c6fe7a4d96460,67812080426d11b58b7f0474,67812ec1514dba6089ed92c4,10,16/12/2024 13:19,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,"Công nhận một điều quán làm rất chỉn chu, đóng gói hàng cẩn thân mà giao hàng siêu nhanh"
678136022e6c6fe7a4d96461,67812080426d11b58b7f0494,67812ec1514dba6089ed92c4,10,16/12/2024 13:17,MÌ CAY 25K - CHÂN GÀ SỐT THÁI - 200***,"Đồ ăn rất vừa miệng, sẽ ghé lại để ủng hộ quán"
678136022e6c6fe7a4d96462,67812080426d11b58b7f02d5,67812ec1514dba6089ed92c5,9.4,16/12/2024 14:48,"Cafe Hội - Cafe, Trà Sữa Ô Long Đậm Vị & Trà Hoa Quả -***","Quán oder nhanh, đồ uống ngon!"
678136022e6c6fe7a4d96463,67812080426d11b58b7f04a6,67812ec1514dba6089ed92c6,1,16/12/2024 17:38,Bánh Mì Phố - Hàng Bài,"Hỏi nhân viên không trả lời, coi như khách không tồn tại, chắc không muốn bán hàng, chịu không có cách nào mua được bánh mỳ."
678136022e6c6fe7a4d96464,67812080426d11b58b7f0558,67812ec1514dba6089ed92c6,7.8,25/11/2020 17:02,Bánh Mì Phố - Hàng Bài,"Mình khá là thích bánh mì của Bánh Mì Phố. Từ đợt không bán bánh mì Sài Gòn nữa thì mình ít ăn ở đây hẳn. Nhưng thỉnh thoảng Now khuyến mãi thì mình cũng vẫn order về ăn, vì vừa ngon vừa rẻ.
Hai bánh lần này của mình là bánh mì gà nướng và bánh mì bò nướng phomai. Nhìn chung, bánh mì ở đây luôn giòn và nóng hổi, nhiều sốt, ăn đậm đà. Bò nướng phomai là bò viên, tẩm ướp khá vừa vặn, thịt mềm. Gà nướng không bị khô.
Giá bánh tầm 31k-36k, mình thấy bên Now hay sale lắm, đợt này mình ăn thì bánh mì gà nướng có 15.5k, bánh mì bò 18k, siêu rẻ luôn ý.
📌 Địa điểm: Bánh Mì Phố - 39A Hàng Bài, Hoàn Kiếm, Hà Nội."
678136022e6c6fe7a4d96465,67812080426d11b58b7f0688,67812ec1514dba6089ed92c6,6.4,17/10/2019 9:42,Bánh mì thịt nướng ko ngon,"Bánh mì thịt nướng mà thịt trắng không khác gì thịt luộc luôn. Nhân bánh ít, sốt cũng ít, nói chung chả có mấy."
678136022e6c6fe7a4d96466,67812080426d11b58b7f065d,67812ec1514dba6089ed92c6,4.6,24/7/2019 1:01,Bánh Mì Phố - Nguyễn Chí Thanh,"Chán 
Không xem review trc khi đặt quả là sai lầm. Thấy quán này lâu rồi nay không biết ăn gì nên gọi. Trong lúc chờ vào xem review đã ngờ ngợ rồi lúc ăn chán thật ạ... bánh mì chả có tí sốt nào, cũng k cho tí tương ớt chinsu ăn tạm khô khốc. Dưa chuột thì đắng ngắn phải bỏ ra huhu"
678136022e6c6fe7a4d96467,67812080426d11b58b7f0424,67812ec1514dba6089ed92c6,5.6,6/3/2019 19:57,Bánh Mì Phố - Nguyễn Chí Thanh,Bánh mì phố nguyễn chí thanh ngay gần nhà mình nhưng hôm ý trưa nóng nên mình gọi ship. Ship khá nhanh so với thời gian tầm trưa ý. Mình gọi 1 bánh mì bò 31k với 1 phần khoai tây chiên cũng không nhớ rõ lắm tầm 25k nhé. Bánh mì đầy đặn nhiều rau nhưng hơi ít bò so với giá thì thế cũng khá ổn. Theo mình bò cần tẩm ướp đậm đà hơn chút nữa. Khoai tây chiên ship về tới nhà mình thì lại bị ỉu hết chắc là do bị hấp hơi vì buộc chặt ý
678136022e6c6fe7a4d96468,67812080426d11b58b7f03be,67812ec1514dba6089ed92c6,7.8,28/2/2019 13:03,Bánh Mì Phố - Nguyễn Chí Thanh,"Bánh mì ngon, nhân bò nướng thơm, mình gọi bánh mì bò nướng phomai lớn, thịt nhiều ăn đã ý 🤤
Giá có đắt nhưng ăn ngon là ok rồi."
678136022e6c6fe7a4d96469,67812080426d11b58b7f0315,67812ec1514dba6089ed92c6,3.6,3/1/2019 8:51,Không ngon,"Bánh mì không ngon mà lại quá đắt so với giá. Thực sự chỉ với giá từ 10 tới 15K thôi, 28K 1 cái quá là  đắt(thịt nguội). Xúc xích dán thì cháy thì cong. Tóm lại thấy không ngon. Không nên ăn lại."
678136022e6c6fe7a4d9646a,67812080426d11b58b7f05c6,67812ec1514dba6089ed92c6,10,27/12/2018 23:14,Bánh Mì Phố - Nguyễn Chí Thanh,Bánh mì phố mang hương vị riêng biệt đậm đà hơn so với những loại bánh mì thông thường khác bởi nguyên liệu tươi ngon và được chế biến cẩn thận .Mình đã ăn bánh mì ở đây và chắc chắn sẽ quay trở lại
678136022e6c6fe7a4d9646b,67812080426d11b58b7f03df,67812ec1514dba6089ed92c6,10,26/12/2018 20:26,Bánh Mì Phố - Nguyễn Chí Thanh,"Bánh mỳ quán rất ngon nhân ăn không bị ngấy, các loại nhân rất phong phú và đa dạng ngoài ra còn có đồ uống đi kèm. Quán nằm ở con phố Hàng Bông không quá khó để tìm. Mình nhất định sẽ quay lại."
678136022e6c6fe7a4d9646c,67812080426d11b58b7f0338,67812ec1514dba6089ed92c6,3.4,16/12/2018 17:27,Cực dở,"Mình thấy cửa hàng này có hệ thống và cũng có vài review đi trước nên thấy KM now mạnh dạn đặt thử ăn sáng. Mình đặt bánh mì thịt nướng + 1 sữa ngô. Sữa ngô thì bt, nhg bánh mì mới thảm, bánh giòn nhưng ở trong toàn dưa (dưa chua cải muối) , rau và được khoảng 3-4 miếng thịt QUAY toàn mỡ. Eo thật sự trong đời lần đầu tiên mình ăn 1 cái bánh mì thịt dở đến vậy. Mình phải bỏ nguyên cái đi. Lần đầu tiên thấy bỏ dưa chua vào bánh mì, và thịt quay được định nghĩa thành thịt nướng. Cái bánh như này 10k mình cũng ko ăn chứ chưa nói đến 28k như Menu.
Dù các bạn liên kết với Now để km thì cũng đừng giảm cost đến mức vậy chứ. Giờ có cho tiền mình cũng ko ăn bánh mì của hệ thống này nữa"
678136022e6c6fe7a4d9646d,67812080426d11b58b7f049d,67812ec1514dba6089ed92c6,7.6,7/12/2018 12:37,Tạm được,"Quán khá nổi tiếng và mình được nghe nhiều lời khen cho cơ sở trên Hàng Bông nên nay có mã km đặt về ăn thử.
Mình gọi bánh mỳ bò nướng phô mai. Cá nhân mình thấy
- vỏ bm giòn
- nhân khá đầy đặn, tuy nhiên ăn cảm giác không có vị thịt bò, cũng không có gì đặc sắc. 
-giá cả: giá chưa giảm thì khá cao đối với hssv nhưng đồ ăn lại ko xuất sắc lắm
Mình có gọi thêm sữa gạo lứt nhưng thấy hơi ngọt và loãng. 
Nói chung là ăn 1 lần cho biết. Hy vọng lần sau thử vị khác sẽ có trải nghiệm tốt hơn."
678136022e6c6fe7a4d9646e,67812080426d11b58b7f0538,67812ec1514dba6089ed92c6,8.2,6/12/2018 11:15,Ngon 😍,"Bánh mì bò phô mai rất nhièu thịt, ăn cũng rất ngon và giao hàng nhanh nữa"
678136022e6c6fe7a4d9646f,67812080426d11b58b7f04f7,67812ec1514dba6089ed92c6,7.6,4/12/2018 9:19,Bánh mì Sài Gòn,"Vỏ bánh ngon. Sốt có vị đặc biệt. Rau khá ổn. Chỉ có điều thịt nhiều mỡ quá, mình không ăn dc mỡ nên phải ngồi bóc hết mỡ rồi mới ăn. Giá gốc thì khá chất so với bánh, nhưng có mã giảm giá thì ok."
678136022e6c6fe7a4d96470,67812080426d11b58b7f03bf,67812ec1514dba6089ed92c6,3.8,20/11/2018 16:20,Bánh Mì Phố - Nguyễn Chí Thanh,"Thấy deli suggest chỗ này nên mình đặt thử xem thế nào. 
Bánh mì thịt nướng với bánh mì Hà Nội ăn cũng tạm, không thấy điểm đặc sắc. Tới bánh mì bò nướng phô mai thì mình nhìn lòi mắt ra cũng không thấy thịt bò với phô mai đâu cả. Thấy có tí pate, 1 miếng chả, 1 miếng gì-đó-mình-không-biết-tên-nhưng-chắc-chắn-không-phải-thịt-bò! 
Chưa có ý định sẽ quay lại lần sau :)"
678136022e6c6fe7a4d96471,67812080426d11b58b7f03f7,67812ec1514dba6089ed92c6,8,7/11/2018 10:54,Khá ngon,Bánh mỳ bò nướng phô mai với bò băm và phô mai lát. Thịt bò k thơm lắm nhưng chất lượng khá k phải hàng loại hay kém. Gia vị hơi nhạt chút. Rau củ được làm cẩn thận vị ngon và cảm giác sạch sẽ. Vỏ bánh ngon. Khá đáng tiền với mã giảm giá. Sẽ quay lại 👍👍
678136022e6c6fe7a4d96472,67812080426d11b58b7f0637,67812ec1514dba6089ed92c6,7,3/11/2018 12:57,Bánh Mì Phố - Nguyễn Chí Thanh,"Mình đặt Bánh mỳ bò nướng phomai nhưng nhận được bánh mỳ có bò nướng nhưng kg có phomai luôn.
Nhưng bánh mỳ ăn cũng khá ok"
678136022e6c6fe7a4d96473,67812080426d11b58b7f0681,67812ec1514dba6089ed92c6,10,1/11/2018 10:51,Bánh mì Hà Nội,"Trưa nay mình đặt 1 bánh mì Hà Nội. Thực sự là bị bất ngờ luôn vì bánh to và đầy đặn. Lúc ăn thì ngon hơn hẳn những quán khác dù giá rẻ hơn nhiều. Thực sự rất thích . Giao hàng còn nhanh nữa, mình đặt lúc 10:05 đến 10:19 là thấy anh ship gọi ra nhận bánh rồi. Tuyệt vời. À còn 1 điều nữa là lúc giao bánh còn nóng hổi luôn ý ."
678136022e6c6fe7a4d96474,67812080426d11b58b7f05d9,67812ec1514dba6089ed92c6,3.4,12/10/2018 9:19,Bánh Mì Phố - Nguyễn Chí Thanh,Order qua now bánh mỳ bò nướng phô mai. Thịt bò hôi khủng khiếp. Ko có ý định quay lại
678136022e6c6fe7a4d96475,67812080426d11b58b7f05c9,67812ec1514dba6089ed92c6,4.8,9/10/2018 21:46,Bánh Mì Phố - Nguyễn Chí Thanh,"Bánh ngon, to, nhân đầy đặn, nhiều rau, sốt thơm, đa dạng các loại bánh. Nước cũng khá ngon.  Nhưng quán lại hơi khó tìm, không gian quán hơi nhỏ."
678136022e6c6fe7a4d96476,67812080426d11b58b7f0330,67812ec1514dba6089ed92c6,5.6,9/10/2018 21:16,Bánh Mì Phố - Nguyễn Chí Thanh,Bánh ngon sốt lạ miệng rất đáng thử nhá mọi người ơi. Nhân viên phục vụ cũng nhiệt tình nữa giá k quá chát . Không gian ở trong ngõ hơi khó tìm nhưng mà rộng. Tóm lại là ổn ạ.
678136022e6c6fe7a4d96477,67812080426d11b58b7f0530,67812ec1514dba6089ed92c6,7,9/10/2018 12:31,Tạm được,"Thấy quán này được giảm giá mà nhiều ng khen nên mình đặt thử 1 bánh HN vs chai sữa đậu nành. Điểm cộng cho quán là tuy giảm giá sâu nh k vì thế mà làm ít hay ẩu, bánh mì to, nhân đầy đặn, tuy bị nguội rồi nh ăn vẫn giòn. Nh về độ ngon thì mình thấy k ấn tượng lắm: bánh cho nhiều cà rốt quá nên bị nồng, nhân bánh có pate, thịt hun khói, dăm bông, rau vs dưa chuột, mình thấy pate vs thịt ăn k có vị thơm lắm, bánh ăn còn hơi nhạt nữa, so vs bánh HP ăn hôm trc thì kém hẳn luôn😐. Sữa đậu thì ok, sữa ướp lạnh nên uống ngon🙂."
678136022e6c6fe7a4d96478,67812080426d11b58b7f02e0,67812ec1514dba6089ed92c6,4.2,5/10/2018 13:27,Bánh mỳ bò nướng phô mai nhạt nhẽo,"M nhập mã 50% mua 2 bm bò nướng phô mai và 1 suất khoai tay chiên. CH xác nhận đơn hàng xong ship đến lấy thì lại báo hết bánh size nhỏ, phải trả thêm 10k/1c. Ok fine. No prob.
Nhận hàng: bánh và khoai đc gói kỹ trg túi giấy, ko có lỗ thông hơi nên sau 30p nhận hàng, cả 2 thứ đều mềm oặt.
Bò nướng là kiểu bò xay nhg ko có tí vị bò nào, có lát phô mai mỏng nhg ăn tổng thể rất nhạt nhẽo.
Ý kiến cá nhân!"
678136022e6c6fe7a4d96479,67812080426d11b58b7f02c8,67812ec1514dba6089ed92c6,5.4,21/9/2018 19:13,Khá tốt,Bánh mì hơi đắt so với hssv nhưng ăn rất ngon và đầy đặn.
678136022e6c6fe7a4d9647a,67812080426d11b58b7f04fc,67812ec1514dba6089ed92c6,6.4,30/8/2018 19:35,Bánh Mì Phố - Nguyễn Chí Thanh,Hôm thứ tư vừa rồi mình ăn bánh mì bò nướng phô mai.y🤩🤩😎 ngon lắm ý vừa nhiều thịch sốt lại ngon :)) mỗi ội bánh hơi nhỏ -.-
678136022e6c6fe7a4d9647b,67812080426d11b58b7f064d,67812ec1514dba6089ed92c6,10,27/8/2018 20:52,Khá đỉnh,"Gần chỗ học có hàng Bánh Mì Phố nên mình cx hay qua đây ăn. Bạn nào mà dạ dày tốt 1 chút sẽ cực thích chỗ này vì nhân bừa phứa luôn, làm cx khá nhanh mà chất lượng cx đảm bảo cực kì"
678136022e6c6fe7a4d9647c,67812080426d11b58b7f036c,67812ec1514dba6089ed92c6,10,20/8/2018 21:44,Bánh ngon tuyệt!!!,"Thực đơn phong phú mà vị nào cũng ngon. Mình vừa ăn của mình, vừa ké của bạn vì cả 2 bên đều ngon tuyệt. Tiếc là chưa thử được hết các vị. Chắc chắn sau này sẽ còn bám Bánh Mì Phố dài dài."
678136022e6c6fe7a4d9647d,67812080426d11b58b7f0385,67812ec1514dba6089ed92c6,7.4,14/8/2018 20:56,Bữa trưa ổn,"Bánh mì ở đây mình đánh giá là ổn. Khá ấn tượng với sốt nhưng thịt thì bình thường, chưa có gì đặc biệt khác cho lắm. Nói chung vẫn sẽ quay lại ăn trong một ngày không xa."
678136022e6c6fe7a4d9647e,67812080426d11b58b7f0398,67812ec1514dba6089ed92c6,8,14/8/2018 20:53,Ngon lắm!!!,"Bánh mì thịt nướng ở đây mình ăn hôm Bão nè. Cũng ngon, mình thích sốt, thịt vừa miệng. Sẽ thử những loại còn lại xem thế nào."
678136022e6c6fe7a4d9647f,67812080426d11b58b7f02d1,67812ec1514dba6089ed92c6,7.8,12/8/2018 13:16,Bữa trưa chất lượng,"Mình ăn bánh mì lần đầu ở đây hôm Bão Fair.  Bánh mì khá ngon,  chất lượng,  sốt lạ miệng, nhân đầy đặn.  Bánh hơi nguội lúc giao đến nhưng vẫn ngon. Có thời gian sẽ đến cửa hàng ủng hộ."
678136022e6c6fe7a4d96480,67812080426d11b58b7f041b,67812ec1514dba6089ed92c6,8,10/8/2018 17:16,Bánh mì chất lượng,"Trưa hôm t7 vừa rồi mình được thưởng thức bánh mì hãng này lần đầu tiên. Theo mình thì package khá ổn, đảm bảo vệ sinh, thịt khá mềm và không bị quá khô, bánh mì giòn và giữ được độ nóng dù mình ship hàng, nước sốt khá ổn. Với mình thì bánh mì khá chất lượng và nhất là sạch sẽ"
678136022e6c6fe7a4d96481,67812080426d11b58b7f0382,67812ec1514dba6089ed92c7,5.2,19/5/2022 13:05,Đồ uống có ruồi,"Mình có oder 5 cốc trà, tuy nhiên 1 cốc vải lài trong đó có lẫn 1 con RUỒI lớn. Gọi đến sdt của cửa hàng để phán ánh mà ko liên lạc được. 
Cốc trà mới uống được 2 hớp đã phải dừng lại. 4 cốc còn lại ko có ruồi nhưng ko 1 ai đủ dũng cảm để uống tiếp nữa. 
Hy vọng Phúc Long có 1 lời giải thích rõ ràng cho vấn đề này."
678136022e6c6fe7a4d96482,67812080426d11b58b7f060c,67812ec1514dba6089ed92c7,6.2,7/3/2021 20:36,Mọi thứ đều ổn trừ nhân viên,"Vì mình đến mùa dịch nên không thể trải nghiệm không gian quán mà lại được trải nghiệm thái độ nhân viên ở đây. Mình khônng muốn dùng cái mác dân SG ra đây để so sánh PL SG hay HN nhưng đúng là trong SG chưa bao giờ nv làm mình khó chịu thế này, bạn nv tính tiền đúng là tính tiền, không hề hỏi bạn mình (uống trà sữa) là có thêm topping, hay hỏi dùng thêm gì hay không, bấm món tính tiền, làm tốt nhiệm vụ cashier đấy..Còn bạn nv ở quầy pick-up, mình có hỏi là “có cần đưa hoá đơn không ạ”, bạn ấy đã nói “CÓ”, dõng dạc, mặc dù sau mình chả có khách để mà nói là đông quá nên nv bị cáu mệt, đến một chữ “dạ có” hay “có ạ” hay thấy mặt mình trẻ trâu quá thì nói “có nha bạn” “có bạn ơi” cũng không nói được thì chắc lỗi mình, mua 100k được có 1 chữ, sau sẽ mua 200 hay 300k để được một câu trả lời 2-3 chữ từ bạn. Thân :) 
Nước thì vẫn ok, miếng đào trong trà đào to, vị trà rất ngon."
678136022e6c6fe7a4d96483,67812080426d11b58b7f0457,67812ec1514dba6089ed92c7,7.2,30/8/2020 23:03,Phúc Long Coffee & Tea - Hàng Điếu,"Lần này quay trở lại Phúc Long là vào buổi tối chứ không phải vào buổi chiều như hôm trước, vừa đi ăn ngan cháy tỏi xong bọn mình vào đây tráng miệng với đồ ngọt là chocolate và đồ uống là PL tea latte đá và trà sữa đào. 105k cho 2 cốc. Vị trí nằm ở chỗ rất gây chú ý, có nhiều tầng, không gian cũng khá rộng, không có không gian riêng lắm. Ở dưới có 1 số mẫu đồ thiết kế của bên PL trông rất là ổn áp nhưng cũng đắt. Nhân viên phục vụ hơi lạnh, không được thân thiện cho lắm. Bọn mình chờ đồ cũng hơi lâu có lẽ do nhiều khách và nhiều cả shipper đến lấy đồ nữa."
678136022e6c6fe7a4d96484,67812080426d11b58b7f036b,67812ec1514dba6089ed92c7,8.6,20/7/2020 23:54,Phúc Long Coffee & Tea - Hàng Điếu,"Thực sự đánh giá cao về quán lun ý. Mặc dù xếp hàng hơi dài 1 chút nhưng quán làm khá nhanh. Ống hút với cốc giấy thân thiện môi trường nè. 
Mình hông giỏi uống trà lắm nên gọi hồng trà sữa. Vị dễ uống. Bình thường mình uống các chỗ khác đá tan khá nhanh. Nhưng ở đei mình ngồi hơn tiếng đá vẫn còn kha khá. Bis bis"
678136022e6c6fe7a4d96485,67812080426d11b58b7f0535,67812ec1514dba6089ed92c7,8,24/6/2020 9:34,Phúc Long Coffee & Tea - Hàng Điếu,"Trà sữa mình gọi size L, về mở ra hết hồn vì có xíu xiu 1 đoạn cỡ 5cm , biết là pha tỷ lệ đặc để về cho đá vô là vừa nhưng cũng hết hồn. Sau khi cho vài vốc đá để nước dềnh lên đầy cốc thì là chuỗi thời gian chờ đá tan. Tuy nhiên uống khá ngon, đậm vị trà
Trà Cold Brew - trà ủ lạnh khá là hợp với mùa hè nóng này, chỉ cần cho nước nhiệt ở độ phòng rồi bỏ tủ lạnh 10-12 tiếng là uống được. Đi làm về mình làm 1 bình bỏ tủ lạnh, sáng hôm sau mang đi làm uống 👍🏼 
Trà sen khá là ngon, mùa sen chỉ thèm uống trà sen thôi."
678136022e6c6fe7a4d96486,67812080426d11b58b7f041e,67812ec1514dba6089ed92c7,8,14/6/2020 23:49,Phúc Long Coffee & Tea - Hàng Điếu,"- Về chất lượng: mình gọi 1 trà thảo mộc size L 55K uống hợp phết, vị trà đậm, mùi thảo mộc thơm cực ấy, uống mà nghiện luôn, một cốc như này có cả long nhãn ngâm, 1 lát cam nữa thơm ơi là thơm. Ngoài món này ra thì mình vẫn recommend trà đào trà vải ở Phúc Long nhé, best lắm luôn ạ 
- Về không gian: phúc long cơ sở này khá xịn nè, quán 3 tầng view đẹp phết, quán cũng rộng rãi, thoáng mát.
- Về phục vụ: nhân viên phục vụ nhanh, nhiệt tình"
678136022e6c6fe7a4d96487,67812080426d11b58b7f03ad,67812ec1514dba6089ed92c7,7.8,13/6/2020 16:47,Phúc Long Coffee & Tea - Hàng Điếu,"Ngồi ở đây hầu hết các buổi tối nên kiểu bị thân quá rồi cơ, lên phố chả biết đi đâu tạt vào, thèm nước tạt vào, auto PL hàng điếu. Vì view thoáng, không còn chuyện nói có thể ngắm phố chơi. 
Đồ uống pha hôm thì ngon tỉnh người, hôm lại lạt lẽo như nước pha chua có đá. Độ đắt khách vẫn phải công nhận là nhất các cơ sở. 
Bàn ghế da trên tầng đang có dấu hiệu xuống cấp chút do các bạn ngồi cứ đại khái để nó vênh lên nhìn buồn cười chết."
678136022e6c6fe7a4d96488,67812080426d11b58b7f068d,67812ec1514dba6089ed92c7,1,20/5/2020 20:45,Phúc Long Coffee & Tea - Hàng Điếu,"Chào các bạn lại là mình đây. Lại là thanh niên số hưởng được cốc trà đào size vừa được đẩy đi 2 tiếng trước đây. 
Tuy Tào Tháo đã mất vào năm 220 sau công nguyên. Nhưng mình vừa được ông rượt đuổi suốt 2 giờ vừa rồi :) sau 2 giờ bị ông đuổi bắt. Giờ mới chạy thoát được để mà viết tiếp những dòng này :) 
                                       - Không thân-"
678136022e6c6fe7a4d96489,67812080426d11b58b7f0629,67812ec1514dba6089ed92c7,1,20/5/2020 17:42,Phúc Long Coffee & Tea - Hàng Điếu,"Lúc khoảng 16h40 mình có tới đây để uống trà. Không biết do mình may mắn hay sao vớ được đúng cốc trà đào size vừa các bạn bị bùng đơn đẩy đi :) Thà các bạn cứ để nguyên tem đừng gạch gạch xoá xoá còn hơn. Trà vừa đắng vừa đặc đào thì nhũn. Nếu có thang điểm thấp hơn trên foody thì mình sẽ vote ngay lập tức. 
Với 50k viết bằng số. Và năm mươi nghìn***đồng viết bằng chữ. Thì mình thà đi ăn bát phở thìn bờ hồ còn thấy đáng tiền hơn rất rất nhiều. 
Thân ái không bao giờ quay lại đây và uống chuỗi Phúc Long nữa :)"
678136022e6c6fe7a4d9648a,67812080426d11b58b7f0510,67812ec1514dba6089ed92c7,5.8,18/1/2020 22:09,Phúc Long Coffee & Tea - Hàng Điếu,"Trước đây mỗi lần đi Sài Gòn lại phải qua Phúc Long uống, nhưng từ khi mở thêm cơ sở ở Hà Nội, mình ko phải đi quá xa mà vẫn được thưởng thức ly trà thơm ngon. 
Mình ord 1 cốc trà đào. So với các nơi khác, Phúc Long có vị trà đậm đà hơn hẳn,rất khác biệt, đào thơm, giòn, ngọt không quá gắt, rất phù hợp để bắt đầu 1 ngày mới.
Mình đặt 1 cốc size M, giá 45k, khá vừa phải so với các loại trà sữa có trên thị trường. Đặc biệt là rất ngon ạ"
678136022e6c6fe7a4d9648b,67812080426d11b58b7f03ec,67812ec1514dba6089ed92c7,7.8,18/1/2020 17:19,Phúc Long Coffee & Tea - Hàng Điếu,"Đợt nọ Phúc long có mua 1 tặng 1 trong 2 ngày là 29 và 30/12 trong khung giờ từ 7h đến 11h trưa, may mắn cũng vợt được 1 em nè. Mua trà đào size L được tặng cùng loại size vừa nhé.
Trà đào của Phúc Long ngon lắm nè, mình đổ thêm đá vào ly là đầy như hay uống ở quá luôn đó hihi.
Trà vẫn thơm và đậm đà, đợi đá tan chút rồi uống mới ngon nè, miếng đào của phúc Long ngon lắm lắm, miếng đào giòn và to.
Mình mua cốc này size L 55k đặt ship trên Now nè hihi"
678136022e6c6fe7a4d9648c,67812080426d11b58b7f02b7,67812ec1514dba6089ed92c7,7.8,18/1/2020 9:16,Trà sữa Phúc Long,"Brand lớn rồi nên chắc cũng k có gì đáng bàn cãi. Vị vẫn chất lượng, nhân viên phục vụ thì nhanh nhẹn thân thiện.
Mình mua xong r đi ra ngoài luôn nên cũng k có ngồi lại lâu nhưng nhìn tổng thể chung thì quán cũng đông khách đó. Ra vào nườm nượp.
Mình bị mất ngủ với trà nên xác định nếu uống Phúc Long là sẽ thao thức luôn vì vị trà ở đây rất đặc. Nếu bạn nào giống mình thì hoặc là chấp nhận hoặc là mua loại khác :)) Có bán hộp trà này riêng nên nếu bạn nào mê vị trà của PL có thể mua về tự pha được
#REVIEWNOW"
678136022e6c6fe7a4d9648d,67812080426d11b58b7f03e6,67812ec1514dba6089ed92c7,5.8,11/1/2020 19:23,Phúc Long Coffee & Tea - Hàng Điếu,"Lần đầu tiên mình đến cửa hàng bên này, mọi lần mình toàn cắm rễ ở***thôi. Cảm quan đầu tiên là ghế nệm ở tầng 3 cực kỳ xộc xệch, cả hàng xộc xệch luôn, nhân viên order cũng không niềm nở lắm. Xong ở đây cũng không có chỗ gửi xe nữa. Well :)) có khi mình sẽ không quay lại đây thêm đâu."
678136022e6c6fe7a4d9648e,67812080426d11b58b7f058e,67812ec1514dba6089ed92c7,1,30/12/2019 10:59,Không hẹn lần sau,"Hôm nay đặt thấy có khuyến mại mua 1 tặng 1 từ 7h đến 11h, nên mình mới đặt lúc 10h30. Vì không thấy hiện mã gì nên mình tưởng mặc định mua 1 là tặng 1 cơ. Ai ngờ đặt xong rồi quay lại menu thì nó mới hiện ra 1 cái combo riêng báo đã hết hàng. Thực sự 1 phần là do lỗi ko để ý. Nhưng trong lòng cứ có cảm giác bị lừa. Bạn ship hàng thì chẳng có lỗi gì chẳng nhẽ mình lại ko lấy hàng nữa thì khổ thân. Chắc ko bao giờ quay lại Phúc Long nữa."
678136022e6c6fe7a4d9648f,67812080426d11b58b7f0646,67812ec1514dba6089ed92c7,10,6/12/2019 23:25,Phúc Long Coffee & Tea - Hàng Điếu,Ngon thế mà nhiều bạn chê :)) đúng là quê! K biết thưởng thức ;)))
678136022e6c6fe7a4d96490,67812080426d11b58b7f04b9,67812ec1514dba6089ed92c7,7.6,12/11/2019 13:30,Phúc Long Coffee & Tea - Hàng Điếu,"Cơ sở này của PL nằm ở giữa phố cổ nên không gian cũng có phần hạn chế chút mà buổi tối khách lại rất đông, mặc dù nhiều tầng nhưng vẫn khá chật chội và ồn ào. Còn về độ đậm của trà thì mình cũng k thấy khác biệt lắm như nhiều người nhận xét, uống xong 1 cốc vẫn bị mất ngủ, ngoài ra mình có thử đồ uống có kem sữa thì chỉ thấy ngọt chứ k ngậy lắm, mà cốc chỉ có size M thôi. Vì đông khách nên nhân viên k túc trực mở cửa thường xuyên được, cũng có thể thông cảm."
